League_Name,Team_Away,GP,Avg,0.5+,1.5+,2.5+,3.5+,4.5+,5.5+,BTS,CS,FTS,WTN,LTN
USA - MLS,St. Louis City,12.0,2.58,92%,67%,58%,25%,17%,0%,33%,17%,58%,8%,50%
USA - MLS,Minnesota Utd,13.0,2.54,85%,69%,54%,23%,15%,8%,54%,31%,31%,15%,15%
USA - MLS,Cincinnati,14.0,2.5,93%,57%,43%,29%,21%,7%,50%,36%,21%,29%,14%
USA - MLS,Real Salt Lake,12.0,2.42,100%,83%,42%,17%,0%,0%,58%,8%,33%,8%,33%
USA - MLS,Vancouver,13.0,2.31,77%,62%,54%,23%,15%,0%,38%,46%,38%,23%,15%
USA - MLS,New York RB,13.0,2.0,85%,69%,31%,8%,8%,0%,46%,23%,46%,8%,31%
USA - MLS,Philadelphia,12.0,2.0,92%,50%,33%,8%,8%,8%,42%,33%,33%,25%,25%
USL Championship,Phoenix Rising,10.0,3.6,100%,90%,70%,40%,30%,10%,90%,10%,0%,10%,0%
USL Championship,Birmingham L.,8.0,3.38,100%,88%,62%,50%,25%,12%,75%,0%,25%,0%,25%
USL Championship,Oakland Roots,8.0,3.38,100%,75%,62%,38%,38%,25%,62%,25%,12%,25%,12%
USL Championship,Indy Eleven,7.0,3.29,100%,86%,57%,57%,14%,14%,86%,14%,0%,14%,0%
USL Championship,Hartford A.,7.0,3.14,86%,71%,43%,29%,29%,29%,43%,14%,57%,0%,43%
USL Championship,Colorado S.,10.0,3.1,90%,80%,70%,50%,20%,0%,80%,20%,10%,10%,0%
USL Championship,San Antonio,7.0,3.0,71%,71%,71%,43%,29%,14%,57%,29%,43%,0%,14%
USL Championship,New Mexico,9.0,2.89,100%,78%,78%,22%,11%,0%,33%,33%,33%,33%,33%
USL Championship,Loudoun Utd,8.0,2.88,100%,88%,75%,25%,0%,0%,62%,0%,38%,0%,38%
USL Championship,Las Vegas L.,7.0,2.86,71%,57%,57%,43%,29%,14%,14%,43%,71%,14%,43%
USL Championship,Detroit City,10.0,2.7,90%,90%,40%,30%,20%,0%,50%,20%,40%,10%,30%
USL Championship,Charleston,9.0,2.67,89%,78%,67%,33%,0%,0%,78%,11%,22%,0%,11%
USL Championship,Lexington,8.0,2.63,88%,75%,50%,25%,12%,12%,62%,25%,25%,12%,12%
USL Championship,Louisville City,9.0,2.56,100%,89%,44%,11%,11%,0%,78%,22%,0%,22%,0%
USL Championship,FC Tulsa,8.0,2.5,100%,75%,38%,25%,12%,0%,62%,38%,0%,38%,0%
USL Championship,El Paso,9.0,2.33,89%,78%,56%,11%,0%,0%,67%,11%,33%,0%,22%
USL Championship,Rhode Island,9.0,2.33,100%,78%,44%,11%,0%,0%,22%,33%,44%,33%,44%
USL Championship,Miami FC,7.0,2.29,100%,86%,43%,0%,0%,0%,57%,14%,29%,14%,29%
USL Championship,North Carolina,8.0,2.0,100%,50%,38%,12%,0%,0%,38%,38%,25%,38%,25%
USL Championship,Orange County,7.0,2.0,86%,57%,43%,14%,0%,0%,29%,29%,57%,14%,43%
USL Championship,Sacramento R.,7.0,2.0,100%,57%,29%,14%,0%,0%,29%,43%,29%,43%,29%
USL Championship,Tampa Bay,9.0,2.0,100%,56%,44%,0%,0%,0%,56%,11%,33%,11%,33%
USL Championship,Monterey Bay,10.0,1.7,80%,60%,30%,0%,0%,0%,20%,30%,70%,10%,50%
USL Championship,Pittsburgh,9.0,1.44,78%,44%,22%,0%,0%,0%,33%,33%,56%,11%,33%
USA - USL League One,Alta,6.0,3.83,100%,100%,67%,67%,17%,17%,67%,17%,17%,17%,17%
USA - USL League One,Westchester SC,8.0,3.5,100%,100%,62%,38%,12%,12%,88%,0%,12%,0%,12%
USA - USL League One,Charlotte I.,9.0,3.44,100%,89%,56%,44%,33%,11%,78%,11%,11%,11%,11%
USA - USL League One,Tormenta,7.0,3.14,100%,86%,71%,43%,14%,0%,71%,0%,29%,0%,29%
USA - USL League One,Richmond K.,8.0,3.0,88%,62%,50%,38%,25%,25%,50%,12%,50%,0%,38%
USA - USL League One,Naples,8.0,2.88,100%,88%,62%,25%,12%,0%,75%,25%,0%,25%,0%
USA - USL League One,Chattanooga RW,7.0,2.86,86%,86%,57%,43%,14%,0%,71%,29%,14%,14%,0%
USA - USL League One,Greenville,8.0,2.63,100%,50%,50%,38%,12%,12%,38%,12%,50%,12%,50%
USA - USL League One,Union Omaha,10.0,2.6,90%,70%,70%,30%,0%,0%,60%,20%,30%,10%,20%
USA - USL League One,Texoma,6.0,2.33,83%,83%,33%,17%,17%,0%,83%,17%,17%,0%,0%
USA - USL League One,Forward Madison,7.0,2.29,100%,100%,29%,0%,0%,0%,71%,0%,29%,0%,29%
USA - USL League One,One Knoxville,9.0,2.22,100%,67%,33%,22%,0%,0%,56%,33%,11%,33%,11%
USA - USL League One,Spokane V.,7.0,2.14,86%,57%,57%,14%,0%,0%,14%,57%,43%,43%,29%
USA - USL League One,Portland Hearts,9.0,1.89,78%,67%,33%,11%,0%,0%,67%,33%,22%,11%,0%
Venezuela - Primera Division - Apertura,Rayo Zuliano,6.0,3.0,100%,50%,50%,50%,33%,17%,50%,0%,50%,0%,50%
Venezuela - Primera Division - Apertura,E. Merida,6.0,2.83,83%,83%,67%,17%,17%,17%,67%,17%,33%,0%,17%
Venezuela - Primera Division - Apertura,Caracas,7.0,2.71,100%,71%,43%,29%,14%,14%,43%,14%,43%,14%,43%
Venezuela - Primera Division - Apertura,A. Anzoategui,6.0,2.67,83%,50%,33%,33%,33%,17%,50%,17%,50%,0%,33%
Venezuela - Primera Division - Apertura,D. Tachira,6.0,2.67,67%,50%,50%,50%,50%,0%,50%,33%,50%,0%,17%
Venezuela - Primera Division - Apertura,Yaracuyanos,6.0,2.67,100%,83%,50%,33%,0%,0%,50%,0%,50%,0%,50%
Venezuela - Primera Division - Apertura,D. La Guaira,7.0,2.57,100%,86%,57%,14%,0%,0%,86%,14%,0%,14%,0%
Venezuela - Primera Division - Apertura,Metropolitanos,7.0,2.57,86%,71%,57%,29%,14%,0%,71%,14%,29%,0%,14%
Venezuela - Primera Division - Apertura,Monagas,6.0,2.17,83%,50%,33%,33%,17%,0%,33%,17%,67%,0%,50%
Venezuela - Primera Division - Apertura,Zamora,7.0,2.0,71%,71%,43%,14%,0%,0%,43%,29%,57%,0%,29%
Venezuela - Primera Division - Apertura,Carabobo,7.0,1.86,86%,57%,29%,14%,0%,0%,29%,57%,29%,43%,14%
Venezuela - Primera Division - Apertura,UCV,7.0,1.71,100%,43%,14%,14%,0%,0%,14%,71%,14%,71%,14%
Venezuela - Primera Division - Apertura,Puerto Cabello,7.0,1.43,71%,43%,29%,0%,0%,0%,14%,57%,57%,29%,29%
Venezuela - Primera Division - Apertura,Portuguesa,6.0,1.33,67%,50%,17%,0%,0%,0%,33%,50%,50%,17%,17%
Vietnam - V League,Gia Lai,13.0,3.23,100%,77%,62%,46%,23%,8%,62%,15%,23%,15%,23%
Vietnam - V League,Da Nang,13.0,3.08,92%,69%,62%,46%,31%,8%,46%,8%,54%,0%,46%
Vietnam - V League,Cong An Nhan,13.0,2.85,92%,85%,62%,23%,15%,8%,69%,23%,15%,15%,8%
Vietnam - V League,Viettel,13.0,2.85,85%,77%,69%,38%,15%,0%,69%,31%,15%,15%,0%
Vietnam - V League,Binh Duong,13.0,2.54,100%,62%,46%,31%,8%,8%,46%,15%,38%,15%,38%
Vietnam - V League,Ha Noi,13.0,2.54,92%,92%,46%,8%,8%,8%,54%,46%,8%,38%,0%
Vietnam - V League,Ho Chi Minh,13.0,2.54,85%,85%,46%,23%,8%,8%,62%,15%,38%,0%,23%
Vietnam - V League,Song Lam Nghe,13.0,2.31,92%,77%,38%,15%,8%,0%,62%,15%,31%,8%,23%
Vietnam - V League,Quang Nam,13.0,2.23,77%,46%,31%,23%,15%,15%,46%,31%,46%,8%,23%
Vietnam - V League,Thanh Hoa,13.0,2.23,92%,54%,46%,23%,8%,0%,54%,23%,31%,15%,23%
Vietnam - V League,Hai Phong,13.0,2.15,92%,69%,31%,23%,0%,0%,46%,15%,46%,8%,38%
Vietnam - V League,Nam Dinh,13.0,2.15,77%,69%,38%,15%,15%,0%,38%,54%,31%,31%,8%
Vietnam - V League,Binh Dinh,13.0,2.08,92%,62%,38%,15%,0%,0%,46%,15%,46%,8%,38%
Vietnam - V League,Hong Linh Ha T.,13.0,1.77,92%,54%,15%,15%,0%,0%,46%,31%,31%,23%,23%
Vietnam - V League 2,Ba Ria Vung Tau,10.0,2.8,100%,60%,50%,40%,30%,0%,30%,10%,60%,10%,60%
Vietnam - V League 2,Hue,10.0,2.6,100%,90%,60%,10%,0%,0%,50%,10%,40%,10%,40%
Vietnam - V League 2,S. Khanh Hoa,10.0,2.4,90%,80%,40%,30%,0%,0%,60%,20%,30%,10%,20%
Vietnam - V League 2,Phu Dong,10.0,2.0,100%,70%,30%,0%,0%,0%,20%,80%,0%,80%,0%
Vietnam - V League 2,Dong Nai,10.0,1.9,70%,50%,40%,20%,10%,0%,40%,40%,50%,10%,20%
Vietnam - V League 2,Hoa Binh,10.0,1.8,90%,60%,30%,0%,0%,0%,50%,20%,40%,10%,30%
Vietnam - V League 2,PVF-CAND,10.0,1.8,80%,30%,30%,20%,10%,10%,20%,70%,30%,50%,10%
Vietnam - V League 2,Binh Phuoc,10.0,1.6,80%,50%,30%,0%,0%,0%,20%,70%,30%,50%,10%
Vietnam - V League 2,Ho Chi Minh B,10.0,1.6,70%,60%,20%,10%,0%,0%,20%,40%,70%,10%,40%
Vietnam - V League 2,Dong Thap,10.0,1.5,80%,50%,10%,10%,0%,0%,30%,30%,60%,10%,40%
Vietnam - V League 2,Long An,10.0,1.3,60%,50%,20%,0%,0%,0%,10%,50%,80%,10%,40%
Wales - Cymru Premier,Flint,16.0,3.94,100%,100%,75%,56%,31%,12%,62%,6%,31%,6%,31%
Wales - Cymru Premier,Briton Ferry,16.0,3.63,100%,75%,69%,56%,31%,19%,62%,19%,19%,19%,19%
Wales - Cymru Premier,The New Saints,16.0,3.63,100%,75%,62%,50%,38%,25%,56%,31%,12%,31%,12%
Wales - Cymru Premier,Aberystwyth,16.0,3.38,100%,88%,75%,38%,31%,6%,38%,0%,62%,0%,62%
Wales - Cymru Premier,Barry,16.0,3.38,94%,88%,62%,44%,31%,12%,75%,12%,19%,6%,12%
Wales - Cymru Premier,Penybont,16.0,3.06,94%,81%,69%,31%,25%,6%,62%,31%,12%,25%,6%
Wales - Cymru Premier,Bala Town,16.0,2.88,75%,75%,56%,44%,31%,6%,62%,31%,31%,6%,6%
Wales - Cymru Premier,Caernarfon,16.0,2.75,94%,88%,50%,31%,6%,6%,62%,25%,19%,19%,12%
Wales - Cymru Premier,Connahs Quay,16.0,2.56,88%,69%,50%,25%,19%,6%,56%,31%,25%,19%,12%
Wales - Cymru Premier,Newtown,16.0,2.56,94%,81%,62%,19%,0%,0%,62%,12%,31%,6%,25%
Wales - Cymru Premier,Cardiff MU,16.0,2.44,88%,62%,62%,19%,6%,6%,56%,19%,38%,6%,25%
Wales - Cymru Premier,Haverfordwest,16.0,1.94,81%,62%,31%,6%,6%,6%,44%,44%,31%,25%,12%
